,genre,subset,train_accuracy,test_accuracy,train_weighted_f1,train_weighted_precision,train_weighted_recall,test_weighted_f1,test_weighted_precision,test_weighted_recall,classifier,representation,segmentation
0,responsory,full,0.9483949613978058,0.9203413940256046,0.9482650915632724,0.9486101021880318,0.9483949613978058,0.9199276226362707,0.920230381620632,0.9203413940256046,linear_svc,pitch,neumes
1,responsory,full,0.9624136529865908,0.9298245614035088,0.9623533560314014,0.9624741101841957,0.9624136529865908,0.9296499708875987,0.9300528202915797,0.9298245614035088,linear_svc,pitch,syllables
2,responsory,full,0.9703372612759041,0.9137031768610716,0.9702712524543273,0.9704613226670751,0.9703372612759041,0.9132614332651756,0.9140233356652704,0.9137031768610716,linear_svc,pitch,words
3,responsory,full,0.8736286062576188,0.8639165481270744,0.8731942642940128,0.8737459239629823,0.8736286062576188,0.8639054385054412,0.8646223548994754,0.8639165481270744,linear_svc,pitch,1-mer
4,responsory,full,0.9234051198699715,0.9013750592697961,0.9231952520121922,0.9234909944191563,0.9234051198699715,0.9009488823478584,0.901289509451532,0.9013750592697961,linear_svc,pitch,2-mer
5,responsory,full,0.958553433563592,0.9165481270744429,0.9584877886397397,0.9586143060357255,0.958553433563592,0.9162814607100151,0.9164365435352834,0.9165481270744429,linear_svc,pitch,3-mer
6,responsory,full,0.9766355140186916,0.9165481270744429,0.9766151010835906,0.9767309902357185,0.9766355140186916,0.9158379333047248,0.9167920917325705,0.9165481270744429,linear_svc,pitch,4-mer
7,responsory,full,0.9924827305973182,0.9151256519677572,0.9924843484769044,0.9924979330942995,0.9924827305973182,0.9146315365096787,0.9155818526489984,0.9151256519677572,linear_svc,pitch,5-mer
8,responsory,full,0.9884193417310037,0.8824087245139877,0.9884250522652474,0.9884667682715763,0.9884193417310037,0.8803685742267421,0.8839175781146797,0.8824087245139877,linear_svc,pitch,6-mer
9,responsory,full,0.9833401056481105,0.8587008060692272,0.9833218139209113,0.9834539236773572,0.9833401056481105,0.8559681328893952,0.8586431403645929,0.8587008060692272,linear_svc,pitch,7-mer
10,responsory,full,0.9819179195449005,0.8169748696064486,0.9820752849484822,0.9829540807953723,0.9819179195449005,0.8154998537919214,0.8176802355819092,0.8169748696064486,linear_svc,pitch,8-mer
11,responsory,full,0.9388459975619666,0.7871028923660502,0.9396132179493488,0.9451715152716422,0.9388459975619666,0.7843348850884151,0.7964895079971701,0.7871028923660502,linear_svc,pitch,9-mer
12,responsory,full,0.9055262088581877,0.7558084400189663,0.9066905863226637,0.9171907986349621,0.9055262088581877,0.7523680198149525,0.7752796242121969,0.7558084400189663,linear_svc,pitch,10-mer
13,responsory,full,0.8892726533929297,0.7311522048364154,0.8911435260905797,0.905659675719151,0.8892726533929297,0.7302930470730395,0.7568217106267089,0.7311522048364154,linear_svc,pitch,11-mer
14,responsory,full,0.8811458756603007,0.6993835941204363,0.8844607997131635,0.9051531546934614,0.8811458756603007,0.6995142466912171,0.7352238345196104,0.6993835941204363,linear_svc,pitch,12-mer
15,responsory,full,0.8742381145875661,0.6908487434803224,0.8781723470704383,0.9007060172940786,0.8742381145875661,0.6939795869997787,0.7439522531100802,0.6908487434803224,linear_svc,pitch,13-mer
16,responsory,full,0.8616416091019911,0.6306306306306306,0.8655997238106188,0.8897625033354647,0.8616416091019911,0.6323733981119776,0.6867391924057586,0.6306306306306306,linear_svc,pitch,14-mer
17,responsory,full,0.8667208451848842,0.6386913229018493,0.8728068706174505,0.9017058405695166,0.8667208451848842,0.6417704552998327,0.706003787332328,0.6386913229018493,linear_svc,pitch,15-mer
18,responsory,full,0.8559528646891508,0.6083451872925557,0.862424476334841,0.8951912434411513,0.8559528646891508,0.6144049356439965,0.7037595452862772,0.6083451872925557,linear_svc,pitch,16-mer
19,responsory,full,0.9705404307192198,0.8605974395448079,0.9705401087441097,0.9707176535150284,0.9705404307192198,0.8582459081541932,0.8594632946479841,0.8605974395448079,linear_svc,pitch,poisson-3
20,responsory,full,0.9967492889069484,0.7847321005215742,0.9967494888798908,0.9967564963001008,0.9967492889069484,0.7813701149796748,0.782774430013386,0.7847321005215742,linear_svc,pitch,poisson-5
21,responsory,full,0.9402681836651767,0.701280227596017,0.9397606078010462,0.9414895062684306,0.9402681836651767,0.6911223970857118,0.6958103702350811,0.701280227596017,linear_svc,pitch,poisson-7
22,responsory,full,0.9869971556277936,0.8624940730203888,0.9869968621441142,0.987047254329295,0.9869971556277936,0.8617324879188556,0.8619436231931503,0.8624940730203888,linear_svc,interval-dependent,neumes
23,responsory,full,0.9886225111743194,0.889995258416311,0.9886246885073137,0.9886665736064039,0.9886225111743194,0.8890199245454022,0.8893798853027124,0.889995258416311,linear_svc,interval-dependent,syllables
24,responsory,full,0.9670865501828525,0.8653390232337601,0.9669920797313081,0.9675057926406081,0.9670865501828525,0.8634171927942449,0.8671139276409323,0.8653390232337601,linear_svc,interval-dependent,words
25,responsory,full,0.5723283218203982,0.5467045993361783,0.5464513680904178,0.5553574546899851,0.5723283218203982,0.5269686293700906,0.541909536408111,0.5467045993361783,linear_svc,interval-dependent,1-mer
26,responsory,full,0.8130841121495327,0.7368421052631579,0.8115520206903367,0.8130732242199351,0.8130841121495327,0.7344022759173835,0.7337265369526429,0.7368421052631579,linear_svc,interval-dependent,2-mer
27,responsory,full,0.9089800893945551,0.8103366524419156,0.9085513716318208,0.9096475791516049,0.9089800893945551,0.8080638795061975,0.8095657242527539,0.8103366524419156,linear_svc,interval-dependent,3-mer
28,responsory,full,0.9922795611540024,0.8387861545756282,0.9922802436163095,0.9922876265243157,0.9922795611540024,0.837856710823837,0.8387268918521747,0.8387861545756282,linear_svc,interval-dependent,4-mer
29,responsory,full,0.9953271028037384,0.8482693219535324,0.9953284377599287,0.9953379941993309,0.9953271028037384,0.8458525970874571,0.8479809996088704,0.8482693219535324,linear_svc,interval-dependent,5-mer
30,responsory,full,0.982933766761479,0.8141299193930773,0.982924641299247,0.9831426416846422,0.982933766761479,0.8092395969541473,0.8180377651586446,0.8141299193930773,linear_svc,interval-dependent,6-mer
31,responsory,full,0.9884193417310037,0.8060692271218587,0.9884230659457443,0.988550898481267,0.9884193417310037,0.8036610645239624,0.8064541374179316,0.8060692271218587,linear_svc,interval-dependent,7-mer
32,responsory,full,0.9719626168224299,0.7743006164058795,0.9723655502646045,0.974240426277092,0.9719626168224299,0.7709437279866935,0.7750269318147156,0.7743006164058795,linear_svc,interval-dependent,8-mer
33,responsory,full,0.936407964242178,0.7591275486012328,0.9373524459692973,0.9432993932011233,0.936407964242178,0.7561781331672626,0.7671930120131992,0.7591275486012328,linear_svc,interval-dependent,9-mer
34,responsory,full,0.886834620073141,0.7112375533428165,0.8875865684173375,0.9024152712677929,0.886834620073141,0.7072070618485644,0.7345806969548483,0.7112375533428165,linear_svc,interval-dependent,10-mer
35,responsory,full,0.880130028443722,0.6936936936936937,0.8813833470525004,0.8980595010790225,0.880130028443722,0.6910053832703984,0.720142127811749,0.6936936936936937,linear_svc,interval-dependent,11-mer
36,responsory,full,0.8711905729378302,0.6856330014224751,0.8756809265859118,0.9009945141707104,0.8711905729378302,0.6868478532609504,0.7250721660303381,0.6856330014224751,linear_svc,interval-dependent,12-mer
37,responsory,full,0.8675335229581471,0.6600284495021337,0.8715752956923403,0.8943150172122244,0.8675335229581471,0.6637442763720061,0.7216139137757557,0.6600284495021337,linear_svc,interval-dependent,13-mer
38,responsory,full,0.8608289313287282,0.6154575628259839,0.8647676728401031,0.8927915543909856,0.8608289313287282,0.6180005145105121,0.688615594901686,0.6154575628259839,linear_svc,interval-dependent,14-mer
39,responsory,full,0.846200731409996,0.6097676623992413,0.8510521932981571,0.8835100932045352,0.846200731409996,0.6098535570075457,0.6852001514400934,0.6097676623992413,linear_svc,interval-dependent,15-mer
40,responsory,full,0.8388866314506298,0.5718349928876245,0.844211126331387,0.879009075883897,0.8388866314506298,0.5712983471287699,0.6639984419624885,0.5718349928876245,linear_svc,interval-dependent,16-mer
41,responsory,full,0.942299878098334,0.6946420104314841,0.9418889296138949,0.9435360763583562,0.942299878098334,0.682288812063902,0.6927694612336295,0.6946420104314841,linear_svc,interval-dependent,poisson-3
42,responsory,full,0.9662738724095896,0.6339497392128971,0.9661576369373409,0.9668405259502647,0.9662738724095896,0.6182905209088826,0.626615100790756,0.6339497392128971,linear_svc,interval-dependent,poisson-5
43,responsory,full,0.9618041446566437,0.5718349928876245,0.9617675564204572,0.9626129459155983,0.9618041446566437,0.5559617835371793,0.5603220674075337,0.5718349928876245,linear_svc,interval-dependent,poisson-7
44,responsory,full,0.9189353921170256,0.793266951161688,0.9182143491096884,0.9193958121653959,0.9189353921170256,0.7901463860544528,0.7920225342595892,0.793266951161688,linear_svc,interval-independent,neumes
45,responsory,full,0.9579439252336449,0.8563300142247511,0.9578362851033757,0.958361997619705,0.9579439252336449,0.8533904395056834,0.8586392330821868,0.8563300142247511,linear_svc,interval-independent,syllables
46,responsory,full,0.9833401056481105,0.8653390232337601,0.9833269931483022,0.9833817427302566,0.9833401056481105,0.8637795199904008,0.865214381257255,0.8653390232337601,linear_svc,interval-independent,words
47,responsory,full,0.20926452661519707,0.20957799905168326,0.07242690269275973,0.04379164209948252,0.20926452661519707,0.07262522585718854,0.043922937686507346,0.20957799905168326,linear_svc,interval-independent,1-mer
48,responsory,full,0.44209670865501827,0.40730203888098626,0.3935389659695324,0.4157404227298493,0.44209670865501827,0.36082805605877794,0.37332690751413045,0.40730203888098626,linear_svc,interval-independent,2-mer
49,responsory,full,0.7070296627387241,0.6543385490753911,0.700160188875672,0.7072850544788609,0.7070296627387241,0.6466512383349257,0.6497423599175509,0.6543385490753911,linear_svc,interval-independent,3-mer
50,responsory,full,0.9000406338886632,0.7614983404457089,0.8995671705365587,0.9013494326288385,0.9000406338886632,0.7585467604811686,0.7583333410648346,0.7614983404457089,linear_svc,interval-independent,4-mer
51,responsory,full,0.9530678585940675,0.8098624940730204,0.952992333200578,0.9538077555563753,0.9530678585940675,0.8066179482359047,0.811232899250765,0.8098624940730204,linear_svc,interval-independent,5-mer
52,responsory,full,0.9997968305566842,0.8207681365576103,0.9997968395013012,0.9997970635491651,0.9997968305566842,0.8189953496499295,0.8198294133318543,0.8207681365576103,linear_svc,interval-independent,6-mer
53,responsory,full,0.9963429500203169,0.8141299193930773,0.9963429455967883,0.996350289746321,0.9963429500203169,0.8112140213566584,0.8122305762532734,0.8141299193930773,linear_svc,interval-independent,7-mer
54,responsory,full,0.9914668833807395,0.7875770507349454,0.9914751586663985,0.9915747386183185,0.9914668833807395,0.783751668376589,0.7856263291699092,0.7875770507349454,linear_svc,interval-independent,8-mer
55,responsory,full,0.9494108086143844,0.7610241820768137,0.9495847306058263,0.952269940258633,0.9494108086143844,0.7560975699286379,0.7648165392290088,0.7610241820768137,linear_svc,interval-independent,9-mer
56,responsory,full,0.9189353921170256,0.7306780464675201,0.9192986521707145,0.9258622582663589,0.9189353921170256,0.7256552327198735,0.747877503029038,0.7306780464675201,linear_svc,interval-independent,10-mer
57,responsory,full,0.9140593254774482,0.7192982456140351,0.9156808799003003,0.9268645881626194,0.9140593254774482,0.7168792174810537,0.7383948376964894,0.7192982456140351,linear_svc,interval-independent,11-mer
58,responsory,full,0.8839902478667209,0.6884779516358464,0.8867684722173075,0.9065376082867685,0.8839902478667209,0.6871855316225605,0.7177644505904189,0.6884779516358464,linear_svc,interval-independent,12-mer
59,responsory,full,0.8626574563185697,0.6690374585111427,0.8654696787773289,0.8883051043276847,0.8626574563185697,0.6702050186419205,0.7206204713204304,0.6690374585111427,linear_svc,interval-independent,13-mer
60,responsory,full,0.8740349451442503,0.6206733048838312,0.8780311073139521,0.9011850083284466,0.8740349451442503,0.6213731492451156,0.6728291350988563,0.6206733048838312,linear_svc,interval-independent,14-mer
61,responsory,full,0.8553433563592036,0.6230440967283073,0.8608510135009954,0.8894970128342383,0.8553433563592036,0.6251057629992284,0.690811531012078,0.6230440967283073,linear_svc,interval-independent,15-mer
62,responsory,full,0.8573750507923609,0.5874822190611664,0.8629497790167768,0.8921037580673328,0.8573750507923609,0.5892469391759513,0.674765503353032,0.5874822190611664,linear_svc,interval-independent,16-mer
63,responsory,full,0.9360016253555465,0.6036036036036037,0.9359232795740537,0.9371332207423659,0.9360016253555465,0.5921847638810496,0.5986316230511066,0.6036036036036037,linear_svc,interval-independent,poisson-3
64,responsory,full,0.9390491670052824,0.604551920341394,0.9385795118551551,0.940533971820941,0.9390491670052824,0.5840045307627646,0.5938387965706732,0.604551920341394,linear_svc,interval-independent,poisson-5
65,responsory,full,0.9351889475822837,0.5642484589853011,0.9347564848045034,0.9376299349970887,0.9351889475822837,0.5451221640624315,0.5648761025094281,0.5642484589853011,linear_svc,interval-independent,poisson-7
66,responsory,full,0.7397399431125559,0.6273115220483642,0.7347887196580637,0.744456011936573,0.7397399431125559,0.6194090303580886,0.6277615147196417,0.6273115220483642,linear_svc,contour-dependent,neumes
67,responsory,full,0.9449410808614385,0.7880512091038406,0.9448638600562631,0.9456551987328324,0.9449410808614385,0.7858604072503783,0.7914648156036975,0.7880512091038406,linear_svc,contour-dependent,syllables
68,responsory,full,0.9876066639577408,0.829302987197724,0.9876038706456491,0.9876339986875113,0.9876066639577408,0.8281119069422805,0.8303793841360331,0.829302987197724,linear_svc,contour-dependent,words
69,responsory,full,0.275904104022755,0.2716927453769559,0.20276786761357,0.17532851087385654,0.275904104022755,0.19667732564600474,0.1741564854774046,0.2716927453769559,linear_svc,contour-dependent,1-mer
70,responsory,full,0.31511580658268995,0.2935040303461356,0.2654872808491397,0.28331961848152964,0.31511580658268995,0.2455826542867783,0.26573255498578974,0.2935040303461356,linear_svc,contour-dependent,2-mer
71,responsory,full,0.4077610727346607,0.3930772878141299,0.37923627989996966,0.38730477223671184,0.4077610727346607,0.3675797423510096,0.3798297183065447,0.3930772878141299,linear_svc,contour-dependent,3-mer
72,responsory,full,0.5345388053636733,0.48032242769084876,0.5197239088612617,0.5344076377931026,0.5345388053636733,0.46667889571717336,0.4629612156501896,0.48032242769084876,linear_svc,contour-dependent,4-mer
73,responsory,full,0.6308411214953271,0.5433854907539118,0.620165632736171,0.6361134950650645,0.6308411214953271,0.5340969084515776,0.5424991426383299,0.5433854907539118,linear_svc,contour-dependent,5-mer
74,responsory,full,0.8197887037789516,0.6040777619724989,0.818888282808645,0.8228225781819204,0.8197887037789516,0.5984845559399858,0.5981726527622917,0.6040777619724989,linear_svc,contour-dependent,6-mer
75,responsory,full,0.8273059731816335,0.6396396396396397,0.8220878663354628,0.8411299760589612,0.8273059731816335,0.6237671445590339,0.6654368730359468,0.6396396396396397,linear_svc,contour-dependent,7-mer
76,responsory,full,0.9845591223080049,0.6737790422000949,0.9845774081263309,0.9847467265084563,0.9845591223080049,0.6663297105184682,0.6831566391196044,0.6737790422000949,linear_svc,contour-dependent,8-mer
77,responsory,full,0.9941080861438439,0.6832622095779991,0.9941099304209566,0.994139077317511,0.9941080861438439,0.6769268694974708,0.6851730393726951,0.6832622095779991,linear_svc,contour-dependent,9-mer
78,responsory,full,0.9685087362860626,0.6861071597913703,0.9683402632431077,0.9693529317160979,0.9685087362860626,0.6765461165272058,0.6977409363280639,0.6861071597913703,linear_svc,contour-dependent,10-mer
79,responsory,full,0.9553027224705404,0.662873399715505,0.9550876816997484,0.9568519537783734,0.9553027224705404,0.6532090143664699,0.6757165957423115,0.662873399715505,linear_svc,contour-dependent,11-mer
80,responsory,full,0.9571312474603819,0.662873399715505,0.9572803192567886,0.9596878667722983,0.9571312474603819,0.6563889743704577,0.6703180523015351,0.662873399715505,linear_svc,contour-dependent,12-mer
81,responsory,full,0.8973994311255588,0.656235182550972,0.8982114301030413,0.9097964437886744,0.8973994311255588,0.650252389869609,0.6803820076940876,0.656235182550972,linear_svc,contour-dependent,13-mer
82,responsory,full,0.8585940674522552,0.604551920341394,0.8589683054447668,0.8801107238851349,0.8585940674522552,0.5969758110463753,0.6521397669213856,0.604551920341394,linear_svc,contour-dependent,14-mer
83,responsory,full,0.882364892320195,0.622569938359412,0.8861079666062536,0.9066439181248628,0.882364892320195,0.6228299836317394,0.6655030590465765,0.622569938359412,linear_svc,contour-dependent,15-mer
84,responsory,full,0.8685493701747258,0.6149834044570887,0.8715554315636536,0.8905613552489754,0.8685493701747258,0.6140889967323474,0.6781118856494551,0.6149834044570887,linear_svc,contour-dependent,16-mer
85,responsory,full,0.6046322633075986,0.361782835467046,0.5861344174797326,0.6439296277372519,0.6046322633075986,0.34421468535801664,0.3630076798851729,0.361782835467046,linear_svc,contour-dependent,poisson-3
86,responsory,full,0.7982527427874848,0.40777619724988146,0.7914957327701293,0.819042192198085,0.7982527427874848,0.3838531178696216,0.39919509579637985,0.40777619724988146,linear_svc,contour-dependent,poisson-5
87,responsory,full,0.9209670865501829,0.43385490753911804,0.9201525762036113,0.9249504561570019,0.9209670865501829,0.41208408119562934,0.4224813900487826,0.43385490753911804,linear_svc,contour-dependent,poisson-7
88,responsory,full,0.6273872409589598,0.5272641062114747,0.6218245071602386,0.6353120427110501,0.6273872409589598,0.5184821237602399,0.5247781290415814,0.5272641062114747,linear_svc,contour-independent,neumes
89,responsory,full,0.8327915481511581,0.7349454717875771,0.8297306778389797,0.8411530401100467,0.8327915481511581,0.7285155934137095,0.7475411574610891,0.7349454717875771,linear_svc,contour-independent,syllables
90,responsory,full,0.9876066639577408,0.8193456614509246,0.9876056219203877,0.9876218513635768,0.9876066639577408,0.8178540876717768,0.8216050540387374,0.8193456614509246,linear_svc,contour-independent,words
91,responsory,full,0.20926452661519707,0.20957799905168326,0.07242690269275973,0.04379164209948252,0.20926452661519707,0.07262522585718854,0.043922937686507346,0.20957799905168326,linear_svc,contour-independent,1-mer
92,responsory,full,0.24055262088581877,0.23944997629208156,0.17172813248351337,0.14812291521665757,0.24055262088581877,0.16949776849350795,0.16061712278866724,0.23944997629208156,linear_svc,contour-independent,2-mer
93,responsory,full,0.27488825680617635,0.25651967757230915,0.23849087123869517,0.25609469001127505,0.27488825680617635,0.22073937302732566,0.22237553392376203,0.25651967757230915,linear_svc,contour-independent,3-mer
94,responsory,full,0.3819585534335636,0.35135135135135137,0.35663832604382906,0.3766600329657413,0.3819585534335636,0.3298960492986225,0.3402155356483738,0.35135135135135137,linear_svc,contour-independent,4-mer
95,responsory,full,0.49227956115400245,0.4243717401612139,0.478575949842436,0.49053624428340376,0.49227956115400245,0.4126181442127391,0.4228247440937824,0.4243717401612139,linear_svc,contour-independent,5-mer
96,responsory,full,0.6202763104429094,0.5082977714556662,0.6107023143341671,0.6324330582873173,0.6202763104429094,0.49616034681309445,0.5048543940844875,0.5082977714556662,linear_svc,contour-independent,6-mer
97,responsory,full,0.693010971149939,0.5315315315315315,0.6771750760080254,0.7132103314369712,0.693010971149939,0.5127641541935851,0.5518436158023696,0.5315315315315315,linear_svc,contour-independent,7-mer
98,responsory,full,0.812880942706217,0.6040777619724989,0.8055449323953773,0.8316404061206868,0.812880942706217,0.5851261116291903,0.6185381548063281,0.6040777619724989,linear_svc,contour-independent,8-mer
99,responsory,full,0.9599756196668021,0.6524419155998104,0.9600358349968139,0.9612593079572804,0.9599756196668021,0.6424533326150179,0.6680374258769756,0.6524419155998104,linear_svc,contour-independent,9-mer
100,responsory,full,0.9997968305566842,0.6552868658131816,0.9997967811131734,0.9997970635491651,0.9997968305566842,0.6508817108068101,0.6535722345531452,0.6552868658131816,linear_svc,contour-independent,10-mer
101,responsory,full,0.9605851279967493,0.656235182550972,0.9604146065174703,0.9621710337451809,0.9605851279967493,0.6449424675142923,0.6670620150112615,0.656235182550972,linear_svc,contour-independent,11-mer
102,responsory,full,0.9538805363673304,0.6519677572309152,0.9536212061058795,0.9554148585175197,0.9538805363673304,0.6434705089290131,0.6584818433060078,0.6519677572309152,linear_svc,contour-independent,12-mer
103,responsory,full,0.926046322633076,0.6510194404931247,0.9256825763570155,0.9299279318298106,0.926046322633076,0.6414376257157082,0.6530361832309356,0.6510194404931247,linear_svc,contour-independent,13-mer
104,responsory,full,0.9270621698496546,0.6216216216216216,0.9278455181472129,0.9333890725876794,0.9270621698496546,0.6152380840628832,0.6320361690531381,0.6216216216216216,linear_svc,contour-independent,14-mer
105,responsory,full,0.8805363673303536,0.6149834044570887,0.8818230421280188,0.8999802321563661,0.8805363673303536,0.6112708349348133,0.6659190514890134,0.6149834044570887,linear_svc,contour-independent,15-mer
106,responsory,full,0.8500609508329947,0.6192508297771455,0.8512754704388418,0.8728455318634147,0.8500609508329947,0.6116990769924581,0.6768457591716345,0.6192508297771455,linear_svc,contour-independent,16-mer
107,responsory,full,0.4227956115400244,0.2802275960170697,0.39055826949317807,0.44746546266091947,0.4227956115400244,0.25063042401537017,0.2581140293303543,0.2802275960170697,linear_svc,contour-independent,poisson-3
